PGA,PGV,PGD,Ds-5-95,Ds-5-75,Sa (T=0.05 sec),Sa (T=0.1 sec),Sa (T=0.2 sec),Sa (T=0.3 sec),Sa (T=0.4 sec),Sa (T=0.5 sec),Sa (T=0.75 sec),Sa (T=1 sec),Sa (T=1.5 sec),Sa (T=2 sec),Sa (T=3 sec),Sa (T=4 sec),Sa (T=5 sec),Sa (T=7.5 sec),Sa (T=10 sec),CAV,ASI,DSI,failure state
4,401.7863633,172.3444446,12.15,7.48,4.33870958,6.943188272,14.7374855,10.3247451,11.14014993,10.88294134,6.933654605,5.554191582,2.270059449,1.110982604,1.281617884,0.448957674,0.228167451,0.231705878,0.193805462,16.63327285,4.097885545,609.2610339,1
4,376.0704213,167.8348538,11.24,6.74,4.329188017,8.119397462,10.41884391,9.117684957,13.30503711,11.71791256,7.617956137,3.103397991,1.564773492,1.217333797,0.938371665,0.637738366,0.460245492,0.237101669,0.152791439,14.37483349,4.136920368,705.6238339,1
4,615.0224573,214.5711252,15.3787,4.0687,4.125887832,5.415526566,8.979980546,7.203914833,5.911844429,6.950173965,6.475695664,6.757670216,8.682973551,5.44652041,2.055300082,0.96768111,0.535349016,0.30917619,0.131850493,12.19886838,2.176557275,1004.576738,1
4,712.5693415,290.0831385,20.5726,6.9977,4.22975286,5.100195245,12.39542182,10.12344093,7.497208159,6.979984354,10.29561028,5.859528138,6.9204919,4.863850423,2.427782722,1.595226174,1.575655309,0.468702227,0.158661764,17.23149344,2.463934456,1614.230051,1
4,872.2267457,738.9004288,7.49,5.605,4.18863201,4.549471505,8.581450301,7.546794996,7.835139242,8.226838089,7.240244344,4.436349001,2.186356111,1.966425298,1.67100788,2.659833998,2.308121368,1.136407969,0.734879099,9.05183761,2.063179044,1974.953876,1
4,799.8909255,719.89122,7.59,5.31,4.042231192,4.939352225,10.23860406,11.1364002,8.461367661,8.601132244,8.95223161,4.635503574,4.441666359,3.171188296,2.135723288,2.290051987,2.394401301,1.412808777,0.569190501,12.58801222,2.905853577,1986.983507,1
4,470.2291392,243.0118102,19.64,10.39,4.810663785,8.12222726,8.757981737,9.262279449,6.391926619,8.561171764,8.137149948,6.748590855,4.24699897,2.292721185,0.865498802,0.511949702,0.630067336,0.487447275,0.159088582,22.90113899,3.158466833,750.5071567,1
4,306.1102402,149.6174478,24.7,12.68,6.941028886,6.940731045,9.342118868,4.625367885,6.707649424,7.318116139,2.686821446,1.751593301,2.021078088,0.800602269,0.725345272,0.968481559,0.56550995,0.319800652,0.131834718,19.7369027,2.94499082,800.7397817,0
4,303.1921493,222.2546192,28.5,13.175,4.287182871,6.05560753,11.23063086,10.32890716,7.92660498,5.255737419,2.704403022,2.029649554,1.673867732,1.1971873,1.420459208,0.841750299,0.744413434,0.683754005,0.560095556,17.25093805,2.705165645,734.7784272,1
4,625.0575259,895.897296,24.88,12.065,3.988029441,6.619169164,12.97490558,11.93731139,9.679687628,9.049097161,3.154855738,3.541611327,1.807208966,1.109192274,0.837251944,0.94577553,1.130292345,0.809619539,0.797723653,19.69708108,2.863943422,824.2267288,1
4,243.3319696,60.22429079,14.135,4.477,6.82172971,11.37200254,17.63963212,5.024166122,6.250350035,5.366299317,3.393012788,3.100712069,1.315256131,0.73395305,0.292206762,0.188441397,0.122205581,0.052918694,0.039595919,10.66074113,3.264777852,224.2117112,1
4,128.3728196,22.95557297,13.981,3.949,5.55407591,8.049963845,5.636337941,6.048601613,5.246616313,3.843943836,1.981176344,1.451368679,0.825316643,0.300294288,0.170774811,0.093269182,0.052100974,0.043318311,0.033001057,9.194697489,2.515731532,108.9998419,1
4,471.8264112,172.8569769,12.8645,4.95,4.012528416,4.380570217,10.32756322,8.891083926,12.8235092,9.328007771,8.086754621,4.752681302,4.869939309,3.606504539,1.274960022,0.683041039,0.824045897,0.238587788,0.218811049,14.6298204,3.346109152,824.8730837,1
4,281.1331088,72.40014749,13.7445,4.9555,3.946965867,4.737465392,6.107053042,11.97340707,11.77489406,8.029444704,3.89592581,2.864727739,3.469039981,1.70024109,0.90139796,0.545291171,0.298679101,0.1331102,0.129772632,10.92528771,3.036180847,495.4004975,1
4,316.0247882,80.64557825,8.063,5.621,4.544144433,7.494682347,7.085864034,6.542444798,5.853267383,7.021861174,5.212905769,4.069304336,1.723894097,0.988418073,0.533977646,0.202534333,0.171286007,0.103177083,0.048523372,8.081225432,2.79254776,327.4522781,1
4,430.140582,70.79384896,8.503,5.577,5.202391158,11.83120015,9.777497106,8.111952616,7.908142762,7.991671038,6.29345557,3.854258046,1.626880499,0.822619214,0.460910646,0.667337017,0.342988787,0.121985494,0.042655499,11.44533906,3.782453801,544.0641465,1
4,485.5839478,194.3917943,10.714,8.437,4.680649621,5.39921633,8.416065846,8.421783734,9.726198626,14.71179577,4.107671239,3.475967714,4.693424343,2.666280303,1.045710362,0.715068197,0.441022368,0.173672489,0.081247496,14.83045563,3.888047213,841.3906947,1
4,476.7682392,349.5361235,12.298,7.249,4.431618172,5.261164665,8.227939489,6.363732879,6.173667243,6.975240122,4.879944861,4.477492088,4.971784797,2.230234163,1.015208507,0.668658676,0.467071864,0.460948941,0.287081314,12.86542092,2.937615309,772.3302046,1
4,912.445036,891.3746623,37.4748,23.5004,4.01256882,4.374173445,7.159665399,7.697112367,9.791644932,10.09574982,9.893969455,7.323896842,5.218730977,4.186740487,2.560238817,2.732061382,3.171134359,1.017635521,0.555029345,42.40695572,2.373972119,2616.305478,1
4,796.4436464,572.0615033,35.2748,19.8572,4.018477975,4.392478333,5.548187148,7.34797177,7.911858464,10.67119016,8.944388002,9.990950514,6.886934243,6.02830426,2.658793354,3.664051671,2.148713345,0.800159312,0.625920691,37.44520872,2.013264117,2526.4351,1
4,441.9649996,208.5367779,13.365,8.228,4.302391782,6.906325655,13.85615302,11.47669156,9.626640131,12.25939976,8.102907769,5.169068138,3.016953261,1.263520275,1.566288922,0.541580975,0.338856371,0.260505552,0.201754689,18.29660014,4.226715598,751.2143963,1
4,413.6774634,203.0801731,12.364,7.414,4.319450669,7.711207685,9.813052402,10.65119655,13.00298873,11.59092377,7.791453312,3.767072269,2.154138969,1.138213549,1.09179096,0.6647265,0.536786023,0.279694775,0.174591921,15.81231684,4.263263575,806.5047095,1
4,676.524703,259.6310615,16.91657,4.47557,4.058820548,4.716496989,8.306012006,9.245675541,7.042788491,6.30908193,6.02714702,7.356088081,7.384959326,6.111179374,2.61010455,1.222543241,0.685262837,0.348012404,0.173196183,13.41875522,2.188412728,1258.684452,1
4,783.8262756,351.0005975,22.62986,7.69747,4.291385266,5.040915648,13.68415779,9.029611281,5.651066592,5.353368958,10.4769519,5.698559216,6.955121885,5.238079781,3.454753858,1.250334316,1.818292898,0.624499233,0.218810921,18.95464279,2.520460635,1748.960571,1
4,959.4494203,894.0695188,8.239,6.1655,4.187754889,4.45532412,7.806105145,7.771268867,7.05738914,9.124609432,8.85946411,4.090352217,2.406855018,2.410369624,1.389574569,2.518239464,2.516394113,1.247251559,0.854434325,9.95702137,2.114164969,2037.801839,1
4,879.8800181,871.0683762,8.349,5.841,4.098128051,5.057339886,9.403244588,11.98597988,8.848548666,9.102417957,11.86545925,4.950914131,3.761396586,2.787288774,1.972951541,2.117228686,2.455098299,1.754328349,0.775122128,13.84681344,3.031635653,2038.678725,1
4,517.2520531,294.0442903,21.604,11.429,4.846173153,7.857348283,7.978540872,8.940878172,6.214852989,8.952978416,6.170498249,7.594038979,4.156721734,2.794391629,1.036377858,0.548509478,0.668863741,0.566658714,0.239392721,25.19125289,3.272739009,833.5116551,1
4,336.7212642,181.0371118,27.17,13.948,6.750551823,5.934914619,9.639750525,5.612539862,6.757273497,8.274080392,3.32615419,1.972091964,1.823185265,0.82119823,0.694483713,0.95645972,0.744861826,0.399035362,0.179311135,21.71059297,3.057987378,887.9232925,1
4,333.5113642,268.9280893,31.35,14.4925,4.358417908,5.70336586,12.08201018,10.59510785,7.43791742,5.661501303,3.075346244,2.212677837,1.853275495,1.25125146,1.133240649,0.968842826,0.693854649,0.636267522,0.692259572,18.97603185,2.877224793,795.8159404,1
4,687.5632785,1084.035728,27.368,13.2715,3.96532342,6.544650461,13.87868312,12.23019945,9.627020946,7.467250295,3.977888197,4.074066847,1.644381601,1.170290484,0.935544341,0.961889595,0.910351122,0.711001527,0.887810082,21.66678919,3.002467103,815.8171562,1
4,265.4530577,71.67188326,15.42,4.884,6.766396022,11.38047085,17.31984886,4.512464772,6.536123013,5.989408324,3.873807412,3.135712849,1.445791745,0.841501993,0.362597472,0.1605018,0.158109281,0.062766159,0.046847961,11.62989942,3.447893126,266.3180349,1
4,140.043076,27.31902899,15.252,4.308,5.585882454,7.471979045,6.125032521,5.309294189,5.213570465,4.149013986,2.484204023,1.458419126,0.855165469,0.394013346,0.186472696,0.106892672,0.064740185,0.0474651,0.035977902,10.03057908,2.663723703,131.2135461,0
4,514.7197214,205.7140883,14.034,5.4,4.00176412,4.292686658,9.841111905,9.484232486,15.7186032,9.738125104,8.315555333,6.302772373,4.964235377,3.831219526,1.38456429,0.656819985,0.799444169,0.304924596,0.230095099,15.95980407,3.488610266,907.45993,1
4,306.6906642,86.16215899,14.994,5.406,3.963978526,4.611510643,6.512377706,13.23434732,15.80956876,9.375423532,3.820483829,2.993798664,3.434182549,2.073400138,0.904901925,0.520330227,0.411172042,0.129133677,0.155257095,11.91849568,3.165618892,587.1780467,1
4,344.7543144,95.97490305,8.796,6.132,4.650514455,7.446643643,7.767931208,6.331448457,6.283016426,6.360380643,5.069057295,4.907332108,1.895878939,1.192349441,0.623340303,0.231941896,0.168945657,0.123925895,0.061498071,8.81588229,2.89620598,390.7430298,1
4,469.2442712,84.25053099,9.276,6.084,5.233341511,12.56739214,9.055093977,8.846803189,9.540683539,7.312813328,5.145063206,4.721945984,1.851862495,1.164479077,0.546478556,0.672311262,0.425461493,0.151471945,0.060893426,12.48582443,3.965464553,617.4697591,1
4,529.7279431,231.3423006,11.688,9.204,4.456488855,5.506494044,7.138704621,9.683562453,9.534903604,12.87326067,4.767646202,3.800453621,4.927335224,3.018580663,1.253014002,0.765236613,0.55012606,0.228019474,0.09491209,16.17867887,3.917033332,1004.634098,1
4,520.1108064,415.9768743,13.416,7.908,4.465071713,5.090043897,8.564221828,6.472996615,6.880928307,6.238950904,5.184962723,4.433807653,5.6451475,2.848419717,1.02860833,0.779472252,0.489991802,0.520130409,0.313301394,14.03500464,3.053206196,901.7581979,1
4,995.3945847,1060.809515,40.8816,25.6368,4.025640418,3.988361461,6.720006565,7.234694912,9.66948277,9.168010754,8.037743421,8.040479559,6.983367414,4.404933713,2.772317893,2.605472391,3.539661252,1.543914938,0.715597647,46.26213351,2.288527614,2642.996111,1
4,868.8476143,680.8004667,38.4816,21.6624,4.023283684,4.250266277,5.997902953,7.027870273,6.77819996,9.678606355,7.089434635,7.979131106,7.493346547,8.275109591,3.218222951,3.547304678,2.363197576,0.880939787,0.61732233,40.84931861,1.919844686,2785.332915,0
4,482.143636,248.1760002,14.58,8.976,4.281903747,7.005849659,12.90012046,10.66482882,9.366217896,11.56538201,9.951444139,4.972006841,3.721699932,1.383597883,1.481773939,0.756407685,0.423665416,0.267483257,0.212140047,19.95992742,4.330840734,896.9981651,1
4,451.2845056,241.6821895,13.488,8.088,4.306070822,7.181649748,8.773717775,10.28028501,11.84249919,11.72380033,7.457243813,4.068356725,3.198475319,1.235620062,0.972097772,0.81506743,0.604844208,0.315859307,0.18777094,17.24980018,4.385984153,900.0309524,1
4,738.0269488,308.9824202,18.45444,4.88244,4.0501112,4.552275399,8.71492825,9.070536086,9.022109683,6.093334756,6.098437818,7.386042111,6.795210241,6.609104968,3.325803424,1.501957069,0.854923687,0.307219837,0.25717993,14.63864206,2.212039917,1532.861294,1
4,855.0832098,417.7197194,24.68712,8.39724,4.192918856,5.571018001,9.99729335,10.08676865,6.895667416,7.569503111,10.70568428,7.337328166,7.036677666,5.893551754,3.968452682,1.520087818,1.730863695,0.855514271,0.294174852,20.67779213,2.564641259,1859.521366,1
4,1046.672095,1064.016617,8.988,6.726,4.18189659,4.322684282,7.21437989,7.387819874,6.099110309,7.387070331,8.579180229,3.891742906,2.567512655,2.712229831,1.387998308,2.355158646,2.669982109,1.4195204,0.962710036,10.86220513,2.166487014,2051.461784,0
4,959.8691106,1036.643357,9.108,6.372,4.079880305,5.153455754,10.68588731,11.60096064,8.810577188,10.3629404,12.50385122,5.475207131,4.179852066,2.953975351,1.769892908,2.186482702,2.391252263,1.984502658,0.972519146,15.10561466,3.142073251,2062.282439,1
4,564.274967,349.9370067,23.568,12.468,4.807123038,7.065280566,7.19540644,7.994585753,6.164728629,7.479283706,4.953208312,7.954968838,4.829976921,2.619013897,1.270665812,0.657405327,0.596258864,0.552630074,0.333931212,27.48136679,3.377590328,926.499148,1
4,367.3322882,215.4491248,29.64,15.216,6.490165622,6.003786833,10.70078005,6.151520318,7.194305684,7.852680374,3.653854073,2.158603594,1.90182948,1.160610814,0.595756384,0.890792246,0.930269212,0.406846279,0.231356339,23.68428324,3.154150216,942.1565274,1
4,363.8305791,320.0466517,34.2,15.81,4.342616568,5.354579682,12.61374313,10.76579858,8.583584003,7.17035775,3.329111901,2.067795548,1.723023148,1.578643427,1.102292796,0.905328545,0.731518674,0.570226771,0.749457561,20.70112565,3.034273831,873.9947489,1
4,750.0690311,1290.092106,29.856,14.478,3.960936557,6.481280802,14.04756018,12.09909335,9.624236668,6.408969136,4.006921599,4.124284017,1.783880667,1.59252744,1.095054518,0.853259749,0.917700675,0.714937522,0.900460723,23.6364973,3.16799099,835.1910656,1
5,221.2108815,39.81771292,10.28,3.256,8.742917307,11.64499766,15.85281886,7.717927885,7.568929282,4.304402279,3.807329048,2.560152192,1.05273379,0.538447785,0.221732805,0.14102118,0.094260824,0.047325552,0.041268027,9.691582847,3.241928885,154.7414669,0
5,116.7025633,15.17723833,10.168,2.872,7.555554482,13.29659663,6.054595306,6.27291348,5.272080885,3.761621822,1.783051499,1.395808803,0.493526232,0.242889337,0.124217708,0.059896901,0.055120897,0.04098063,0.031646567,8.3588159,2.465379997,77.21999922,0
5,428.9331011,114.2856046,9.356,3.6,5.057073847,6.515767674,15.61345393,20.6748649,10.28180955,11.11422597,7.337562004,6.608133428,4.621078697,1.981085691,0.848441464,0.973518395,0.487413453,0.274651066,0.220809734,13.29983673,3.854116656,684.1373758,0
5,255.5755535,47.86786611,9.996,3.604,5.183987135,6.705507097,10.58130885,21.23187692,8.376850108,6.776601006,3.574714343,3.589104515,2.320943347,1.101528768,0.697387102,0.334767172,0.197896444,0.162385132,0.138951986,9.932079735,3.398625783,330.0385026,0
5,287.295262,53.31939058,5.864,4.088,5.722092743,7.141107609,10.1174725,8.254157572,7.783274556,8.357360292,7.553027802,4.110237827,1.492630093,1.04378091,0.252299461,0.213854538,0.169193888,0.058069075,0.026484425,7.346568575,3.007808845,233.0836465,0
5,391.0368927,46.80585055,6.184,4.056,7.022166813,12.11322148,10.37863177,10.22965295,9.046867312,8.780552112,6.596113903,4.906183083,1.458299416,0.866109737,0.863880412,0.366237587,0.215507385,0.050478246,0.028192181,10.40485369,3.926362546,389.805993,0
5,441.4399526,128.5235003,7.792,6.136,6.174964018,7.212447061,15.45368803,14.28350709,15.88929088,14.2234523,4.300488434,6.194482844,3.778225392,1.800437369,0.92926433,0.509071981,0.327217301,0.099106377,0.071109377,13.48223239,4.714150823,557.9360581,1
5,433.425672,231.0982635,8.944,5.272,5.357082681,7.253580647,11.10540451,7.989061681,7.604696997,8.833393715,5.172939293,8.904541393,3.562080512,1.320497015,0.896717634,0.624180734,0.685069781,0.349803193,0.167882258,11.6958372,3.230911177,722.6025911,0
5,829.4954872,589.3386197,27.2544,17.0912,5.499387161,8.205168643,9.695286753,12.20092314,13.59039918,14.1695937,8.991472931,10.00411158,5.240126277,3.753808111,3.431984439,2.367841059,2.14035289,0.701858091,0.407521396,38.55177792,3.599659156,2349.083672,1
5,724.0396786,378.2224815,25.6544,14.4416,5.061338358,6.055723227,7.614486926,9.90758898,12.62018511,8.565841767,12.57897492,12.70135147,7.586464251,4.239165328,4.625109063,2.378772286,1.050016471,0.789220828,0.317022713,34.04109884,2.802694672,1814.204151,1
5,401.7863633,137.8755557,9.72,5.984,5.605560796,10.07726584,14.1085479,10.65197218,14.29042918,12.43220314,7.406935626,5.117871777,1.730096073,1.731968503,0.771773522,0.307481258,0.335763379,0.248476799,0.168671665,16.63327285,4.6981628,506.3004962,0
5,376.0704213,134.2678831,8.992,5.392,5.342349902,11.33688515,12.02694983,12.23732725,14.74072738,12.04186437,5.276499468,3.736392813,1.546261718,1.349921284,0.902499791,0.595431364,0.416394243,0.213021614,0.112280309,14.37483349,4.757010563,622.9127532,0
5,615.0224573,171.6569001,12.30296,3.25496,5.122883568,9.345313311,9.470515982,9.033147032,8.627362453,7.594504833,9.225204061,8.07811998,7.682254443,4.215495624,1.550710021,0.684487374,0.417783894,0.224514079,0.074210682,12.19886838,2.649541944,734.5081246,0
5,712.5693415,232.0665108,16.45808,5.59816,5.949785227,10.04373123,11.86459294,7.076237834,8.613637065,11.77179348,7.110417291,8.830957231,6.606156943,4.928014285,1.58586231,2.009051029,1.29453773,0.279226755,0.112459571,17.23149344,3.033975502,1558.112222,0
5,872.2267457,591.120343,5.992,4.484,5.22225837,6.882323654,6.934468309,7.245990091,10.64554114,9.036014235,4.932000739,5.31203603,3.229226075,1.749977346,3.106728423,2.911771354,2.01138018,1.077588758,0.559104672,9.05183761,2.740669589,2191.138631,0
5,799.8909255,575.912976,6.072,4.248,5.478114694,8.730827691,16.7335892,10.84954637,10.61501489,19.00162996,6.639842077,6.04587159,3.58625721,2.701407527,2.632689207,3.011318499,2.546972973,0.986435867,0.347150379,12.58801222,3.860120018,2337.731026,1
5,470.2291392,194.4094481,15.712,8.312,6.075370327,10.57959932,9.358321288,9.622535865,8.934241397,9.623650216,8.286325115,9.39940058,3.268334273,1.525267393,0.741918242,0.810521408,0.711941649,0.280936567,0.120134958,22.90113899,3.569381668,770.1662445,0
5,306.1102402,119.6939582,19.76,10.144,8.207903137,11.50130996,10.10180631,7.276171997,9.58622684,6.682819035,2.662609403,2.226436929,1.453476283,0.805019496,1.175928342,0.714041445,0.534038124,0.214074322,0.077992011,19.7369027,3.269401124,764.3780833,0
5,303.1921493,177.8036954,22.8,10.54,5.878678732,9.603188529,14.11920145,11.04325122,6.563346398,5.690522334,2.645040136,2.41907738,1.731336504,1.626167948,1.184499218,0.912236771,0.722611815,0.872696469,0.645660721,17.25093805,3.029333473,778.9144245,0
5,625.0575259,716.7178368,19.904,9.652,5.294099936,12.69735177,10.32380691,11.40282599,11.00457827,7.628237232,5.10363639,3.587391029,1.668061941,1.415257221,1.179157065,1.398198977,1.013181623,1.113679549,0.666030391,19.69708108,3.409548282,989.0721744,0
5,248.8622416,50.39429292,11.565,3.663,8.653400861,12.32666909,18.45801904,8.221471496,7.981347144,4.846918636,3.641426289,3.091106626,1.247570157,0.667550005,0.208307698,0.171025162,0.125496642,0.059265317,0.043155698,10.9030307,3.54676077,193.6922467,0
5,131.2903837,19.20869226,11.439,3.231,7.12260697,13.15826032,5.810887868,7.147701646,5.275779895,3.456423996,1.773387989,1.547496267,0.731921759,0.260737183,0.142557788,0.069694058,0.055199686,0.04582652,0.03590925,9.403667887,2.698975889,92.77049368,0
